,tripduration,start_station_id,end_station_id,usertype,birth_year,gender,Hour,Month,Day of Week
523,13.433333333333334,3290,3290,1,1993,0,23,5,3
524,15.3,319,502,1,1993,0,18,4,6
525,9.533333333333333,341,3427,1,1993,1,6,3,0
526,19.933333333333334,400,357,1,1993,0,18,12,5
527,20.733333333333334,459,394,1,1993,1,18,5,3
528,13.416666666666666,527,410,1,1993,0,10,7,6
529,5.2,334,238,1,1993,0,5,9,0
530,33.45,363,3166,1,1993,1,17,4,1
531,7.2,3458,465,1,1993,1,8,8,2
532,6.833333333333333,313,430,1,1993,0,18,10,2
533,22.783333333333335,303,462,0,1993,1,16,4,6
534,25.383333333333333,380,495,0,1994,0,23,7,1
535,11.95,345,433,1,1994,0,20,7,6
536,3.9833333333333334,465,526,1,1994,0,14,3,0
537,12.866666666666667,3140,441,1,1994,1,10,7,1
538,14.25,386,2008,1,1994,0,16,6,0
539,12.15,402,405,1,1994,0,9,5,5
540,5.45,3436,377,1,1994,1,16,5,2
541,27.266666666666666,479,3157,1,1994,1,5,8,2
542,14.8,3443,3658,1,1994,1,17,5,3
543,4.316666666666666,297,503,1,1994,0,19,6,3
544,13.833333333333334,297,350,1,1995,1,1,12,6
545,23.816666666666666,326,3459,1,1995,1,19,2,2
546,7.95,540,359,1,1995,0,9,5,1
547,6.916666666666667,474,507,1,1995,0,7,10,3
548,37.86666666666667,344,438,1,1995,1,13,11,5
549,6.35,327,319,1,1995,0,17,5,1
550,11.083333333333334,405,3255,1,1976,1,16,6,1
551,4.45,509,3255,1,1992,0,18,8,3
552,8.766666666666667,508,490,1,1971,0,15,8,4
553,20.183333333333334,128,490,1,1989,0,14,3,2
554,6.533333333333333,3224,168,1,1969,0,14,10,2
555,11.75,368,168,1,1988,1,10,8,4
556,4.05,537,435,1,1981,0,16,4,4
557,7.816666666666666,537,379,1,1957,0,11,2,0
558,10.0,440,379,1,1970,0,17,9,1
559,11.516666666666667,522,492,1,1975,0,16,3,0
560,7.45,484,492,1,1980,0,12,10,1
561,16.633333333333333,3260,523,1,1967,0,14,12,4
562,8.6,519,523,1,1974,1,9,1,3
563,17.433333333333334,520,477,1,1970,0,17,10,1
564,31.666666666666668,306,477,1,1973,0,18,7,0
565,4.516666666666667,3255,477,1,1979,0,12,4,3
566,13.9,3164,477,1,1991,0,9,4,3
567,21.783333333333335,251,514,1,1959,1,11,5,0
568,10.25,453,514,1,1970,0,18,5,5
569,39.5,310,514,1,1984,0,12,4,6
570,17.05,3641,514,1,1989,0,12,10,4
571,34.31666666666667,483,285,1,1956,0,18,9,5
572,8.616666666666667,379,285,1,1963,0,10,5,1
573,3.183333333333333,293,285,1,1979,0,21,5,2
574,4.75,402,285,1,1986,0,21,4,4
575,9.1,3431,285,1,1994,0,20,2,0
576,35.38333333333333,364,402,1,1970,1,9,3,1
577,33.416666666666664,3503,402,1,1970,0,8,2,4
578,3.433333333333333,486,402,1,1977,1,9,9,0
579,25.283333333333335,3140,402,1,1983,0,10,8,1
580,26.4,254,499,1,1985,0,14,12,4
581,23.616666666666667,3158,368,1,1960,0,22,8,0
582,16.2,517,368,1,1966,0,18,11,3
583,15.333333333333334,526,368,1,1969,0,12,5,3
584,10.816666666666666,445,368,1,1975,0,18,6,0
585,3.6,229,368,1,1992,0,15,3,3
586,17.466666666666665,435,497,1,1953,0,18,5,0
587,8.633333333333333,251,497,1,1957,0,9,9,3
588,4.4,504,497,1,1990,0,11,9,6
589,6.633333333333334,237,497,1,1993,0,2,8,6
590,3.7666666666666666,345,284,1,1986,0,20,4,2
591,11.633333333333333,450,519,1,1971,0,21,8,1
592,6.95,523,519,1,1975,0,17,5,2
593,7.683333333333334,3443,519,1,1976,0,14,12,3
594,5.316666666666666,520,519,1,1981,0,10,9,1
595,11.666666666666666,514,519,1,1983,0,9,1,4
596,7.35,442,519,1,1983,0,16,2,4
597,21.2,482,426,1,1987,1,17,9,3
598,16.683333333333334,514,426,1,1993,1,8,9,6
599,16.633333333333333,3474,382,1,1956,0,8,9,2
600,20.566666666666666,307,382,1,1963,2,15,8,0
601,11.166666666666666,301,151,1,1976,0,16,6,4
602,8.25,320,151,1,1983,0,23,6,6
603,50.983333333333334,328,151,1,1985,0,13,5,1
604,28.4,495,151,1,1990,1,13,9,4
605,31.116666666666667,236,151,1,1991,0,20,5,2
606,4.616666666666666,368,358,1,1972,1,16,8,2
607,35.38333333333333,3256,358,1,1981,0,12,10,6
608,5.55,3224,358,1,1986,0,20,7,0
609,14.5,3323,3424,1,1997,1,17,7,3
610,29.8,471,3409,1,1998,1,19,3,5
611,44.56666666666667,3165,3167,0,1996,0,15,2,0
612,7.866666666666666,229,433,1,1952,0,9,3,0
613,5.85,3232,3440,1,1950,0,18,5,6
614,6.966666666666667,3314,3366,1,1940,0,14,6,5
615,5.033333333333333,314,310,1,1951,0,12,10,3
616,7.233333333333333,336,486,1,1996,0,17,10,1
617,14.883333333333333,241,324,1,1999,1,21,5,5
618,4.466666666666667,296,355,1,1948,0,11,7,4
619,4.766666666666667,161,127,1,1997,0,21,3,1
620,8.383333333333333,504,229,1,1996,1,14,12,0
621,15.483333333333333,308,168,1,1997,0,22,9,5
622,26.0,337,453,1,1952,1,15,10,0
623,5.833333333333333,446,284,1,1948,1,11,12,2
624,47.56666666666667,3126,473,1,1949,1,19,3,6
625,5.283333333333333,467,3421,1,1996,1,16,2,0
626,3.6166666666666667,391,392,1,1999,0,10,2,2
627,36.983333333333334,498,3129,1,1996,1,13,5,3
628,27.183333333333334,494,500,1,1942,0,18,3,1
629,8.866666666666667,446,253,1,1997,1,15,10,0
630,21.483333333333334,537,3141,1,2000,0,15,2,2
631,10.933333333333334,79,433,1,1996,0,16,7,0
632,10.933333333333334,530,3236,1,1948,0,19,11,4
633,4.083333333333333,3386,3408,1,1952,0,8,6,4
634,8.633333333333333,476,267,1,1997,0,16,4,3
635,35.15,505,3255,1,1998,0,19,8,3
636,26.716666666666665,342,342,1,1946,0,13,8,4
637,12.35,349,382,1,1997,0,18,7,0
638,21.95,3289,448,1,1953,0,8,8,2
639,18.383333333333333,161,340,1,1953,0,14,4,1
640,12.75,3659,477,1,1953,0,19,5,0
641,5.7,533,486,1,1953,0,8,11,3
642,5.066666666666666,128,377,1,1954,0,20,10,6
643,11.95,3258,72,1,1954,0,10,7,3
644,4.716666666666667,483,325,1,1954,0,18,12,0
645,31.8,3308,3431,1,1955,1,6,5,0
646,33.2,3176,355,1,1956,0,18,7,5
647,14.666666666666666,492,359,1,1956,0,9,10,2
648,39.416666666666664,3256,3256,1,1957,0,17,5,2
649,11.1,436,3349,1,1957,0,23,9,4
650,29.55,3256,3002,1,1957,0,17,7,2
651,12.65,3314,3362,1,1957,0,8,10,4
652,4.816666666666666,2009,306,1,1957,0,8,7,4
653,4.6,3162,3171,1,1957,0,18,9,0
654,3.85,3393,3347,1,1957,0,7,4,4
655,7.766666666666667,3052,3043,1,1957,0,12,4,5
656,14.35,323,436,1,1957,0,19,4,3
657,26.0,455,433,1,1957,0,15,4,4
658,4.8,439,151,1,1957,0,8,4,2
659,12.5,3403,3361,1,1957,0,16,7,3
660,6.6,3146,3152,1,1958,0,16,8,1
661,20.1,295,279,1,1958,0,14,10,5
662,21.966666666666665,517,195,1,1958,0,8,7,2
663,20.05,485,257,1,1959,0,14,12,0
664,13.45,306,502,1,1959,0,17,7,3
665,41.6,3254,3254,1,1959,0,15,7,5
666,5.1,486,435,1,1960,0,17,5,2
667,14.1,3244,360,1,1960,0,5,6,5
668,4.366666666666666,3591,3609,1,1960,0,15,11,1
669,4.683333333333334,346,127,1,1960,0,15,1,4
670,13.216666666666667,305,3236,1,1960,0,16,2,4
671,7.95,509,491,1,1960,0,17,9,0
672,3.7333333333333334,441,440,1,1960,0,13,5,3
673,6.433333333333334,3173,3164,1,1960,1,16,4,2
674,6.7,3602,3575,1,1960,0,21,5,2
675,10.283333333333333,369,3463,1,1960,0,19,11,0
676,8.066666666666666,445,253,1,1960,0,8,10,4
677,6.416666666666667,526,519,1,1961,0,18,11,2
678,4.416666666666667,357,369,1,1961,0,17,6,1
679,7.766666666666667,302,307,1,1961,0,10,12,5
680,31.683333333333334,363,519,1,1961,0,20,4,3
681,32.266666666666666,3366,525,1,1961,1,9,5,0
682,14.966666666666667,474,236,1,1962,0,8,11,1
683,34.666666666666664,310,3340,1,1962,1,10,1,5
684,7.116666666666666,252,435,1,1962,0,22,12,1
685,16.583333333333332,3226,359,1,1962,0,8,10,2
686,9.633333333333333,306,3427,1,1963,1,19,2,2
687,3.75,406,232,1,1963,0,12,10,6
688,5.883333333333334,3236,72,1,1963,0,6,9,3
689,13.466666666666667,436,3046,1,1963,0,16,11,3
690,5.316666666666666,520,3466,1,1963,0,14,4,4
691,7.933333333333334,496,442,1,1963,0,11,2,2
692,8.383333333333333,465,508,1,1963,1,17,10,5
693,10.483333333333333,3164,465,1,1963,0,5,12,2
694,6.766666666666667,457,422,1,1963,0,9,5,2
695,13.366666666666667,527,494,1,1963,0,10,5,4
696,12.533333333333333,440,488,1,1964,0,16,4,2
697,4.2,405,347,1,1964,0,18,12,4
698,4.3,3258,459,1,1964,0,14,12,4
699,3.4,3167,3161,1,1964,1,17,10,1
700,29.75,3142,285,1,1964,1,11,11,1
701,15.283333333333333,474,3443,1,1964,1,8,4,1
702,39.9,3002,385,1,1964,0,17,5,3
703,5.683333333333334,3256,426,1,1965,1,21,1,2
704,5.433333333333334,461,536,1,1965,1,6,8,3
705,4.516666666666667,275,243,1,1965,0,5,8,3
706,6.583333333333333,486,3235,1,1965,0,16,1,4
707,16.266666666666666,3463,3443,1,1965,0,12,8,3
708,16.233333333333334,252,304,1,1965,0,9,10,0
709,20.433333333333334,501,3312,1,1965,0,18,4,4
710,31.016666666666666,487,417,1,1965,0,15,8,1
711,4.8,3002,3461,1,1965,0,8,8,2
712,11.016666666666667,195,332,1,1966,0,17,3,4
713,5.966666666666667,195,320,1,1966,0,16,8,2
714,7.283333333333333,487,501,1,1966,0,7,6,0
715,8.65,3090,3106,1,1966,0,18,9,6
716,30.883333333333333,258,264,1,1966,1,8,11,1
717,6.0,3357,3301,1,1966,0,7,10,1
718,26.75,503,417,1,1967,0,12,7,6
719,5.133333333333334,270,399,1,1967,0,13,4,0
720,14.066666666666666,146,380,1,1967,1,16,11,1
721,4.716666666666667,3158,513,1,1967,0,12,3,1
722,10.566666666666666,3156,3134,1,1967,1,14,5,4
723,3.8833333333333333,3354,3304,1,1967,0,8,9,6
724,7.9,3443,305,1,1968,0,16,10,4
725,6.866666666666666,465,359,1,1968,0,8,8,2
726,18.733333333333334,390,217,0,1968,0,8,8,3
727,8.0,238,377,1,1968,0,6,10,0
728,33.166666666666664,486,3345,1,1968,0,15,9,2
729,4.233333333333333,3660,459,1,1968,1,9,3,2
730,5.783333333333333,3282,3145,1,1968,0,16,1,0
731,8.483333333333333,3440,3384,1,1968,0,16,10,3
732,7.85,174,455,1,1968,0,8,4,0
733,14.216666666666667,3175,3459,1,1968,1,7,7,1
734,5.233333333333333,484,465,1,1968,0,8,7,1
735,4.516666666666667,446,116,1,1969,0,11,10,4
736,14.883333333333333,532,3103,0,1969,2,17,2,3
737,34.85,3002,3472,0,1969,2,16,5,1
738,5.516666666666667,229,251,0,1969,2,12,5,2
739,10.383333333333333,252,402,0,1969,2,11,3,6
740,19.95,128,417,0,1969,2,10,1,6
741,19.833333333333332,339,285,1,1969,1,14,2,1
742,6.583333333333333,3368,467,1,1969,2,19,3,1
743,3.15,545,504,1,1969,0,7,12,4
744,11.266666666666667,267,501,1,1969,2,16,4,0
745,15.116666666666667,447,499,0,1969,2,12,4,5
746,3.5,473,151,1,1969,2,15,2,3
747,4.766666666666667,492,3235,1,1969,2,6,3,4
748,27.133333333333333,533,3235,0,1969,2,17,5,2
749,14.966666666666667,3158,2023,1,1969,1,7,12,3
750,4.8,167,455,1,1969,0,9,8,4
751,11.35,502,377,1,1970,0,8,9,4
752,31.766666666666666,3044,3396,1,1970,1,11,6,2
753,7.966666666666667,501,359,1,1970,0,8,4,1
754,9.533333333333333,127,168,1,1970,0,17,11,3
755,5.9,417,268,1,1970,0,7,11,2
756,9.683333333333334,517,382,1,1970,1,8,5,4
757,15.083333333333334,3384,241,1,1970,0,16,5,0
758,7.1,3016,3452,1,1970,0,18,2,3
759,4.983333333333333,3461,376,1,1970,0,9,1,1
760,4.316666666666666,3428,459,1,1970,0,8,10,0
761,20.633333333333333,275,3411,1,1970,0,12,11,3
762,7.0,3463,482,1,1970,1,9,8,1
763,9.883333333333333,252,383,1,1970,0,9,7,6
764,10.066666666666666,339,483,1,1970,0,0,6,4
765,7.983333333333333,262,3416,1,1970,0,16,5,0
766,5.733333333333333,3412,3402,1,1971,0,6,5,2
767,12.9,3139,3167,1,1971,0,8,9,0
768,9.466666666666667,307,229,1,1971,0,12,10,5
769,8.05,253,265,1,1971,0,9,8,2
770,3.55,3244,285,1,1971,1,10,5,0
771,9.65,174,379,1,1971,0,16,12,3
772,7.633333333333334,437,409,1,1971,1,19,7,4
773,7.366666666666666,3411,3242,1,1971,1,15,10,2
774,9.283333333333333,356,445,1,1971,1,13,6,2
775,8.533333333333333,343,416,1,1971,0,18,10,1
776,16.983333333333334,2022,472,1,1971,0,8,4,3
777,10.85,501,484,1,1971,0,7,9,0
778,4.766666666666667,444,540,1,1971,0,12,9,5
779,32.4,237,477,1,1971,0,15,3,6
780,8.25,3376,3151,1,1971,0,9,3,1
781,16.75,461,3443,1,1972,0,11,6,4
782,36.13333333333333,3382,3641,1,1972,1,8,11,3
783,12.066666666666666,3016,3112,1,1972,1,9,12,0
784,6.816666666666666,3315,3402,1,1972,1,16,1,3
785,3.5166666666666666,308,307,1,1972,0,10,2,4
786,14.133333333333333,504,470,1,1972,0,14,4,3
787,11.5,465,492,1,1973,0,14,4,0
788,7.033333333333333,3258,3641,1,1973,0,21,12,4
789,28.75,3166,426,1,1973,0,7,5,0
790,5.033333333333333,3419,3418,1,1973,0,19,9,2
791,11.233333333333333,2012,492,1,1973,0,12,10,4
792,10.016666666666667,3453,3108,1,1973,0,18,6,1
793,7.933333333333334,428,483,1,1973,0,11,11,3
794,6.683333333333334,423,305,1,1973,0,6,4,0
795,3.6333333333333333,345,284,1,1973,0,14,1,5
796,8.85,72,490,1,1973,0,15,4,0
797,22.433333333333334,345,462,1,1974,0,18,11,3
798,5.566666666666666,466,223,1,1974,0,14,5,4
799,18.716666666666665,268,433,1,1974,0,9,7,0
800,6.65,507,2003,1,1974,1,11,2,1
801,24.866666666666667,3367,3162,1,1974,1,17,4,1
802,6.95,388,494,1,1974,0,23,7,4
803,31.616666666666667,495,417,1,1974,0,5,10,6
804,8.633333333333333,356,3467,1,1974,1,9,10,5
805,11.65,485,448,1,1974,0,16,9,2
806,3.433333333333333,2023,359,1,1974,0,11,4,3
807,3.1166666666666667,3366,3343,1,1974,0,15,5,0
808,28.85,3349,282,1,1974,1,18,6,6
809,7.416666666666667,465,522,1,1974,0,7,5,4
810,23.666666666666668,3080,260,1,1974,0,9,7,0
811,4.8,320,309,1,1974,0,7,1,0
812,13.4,3284,3233,1,1974,0,6,11,2
813,12.0,3260,279,1,1974,0,19,6,2
814,7.716666666666667,536,519,1,1975,0,15,4,3
815,16.633333333333333,417,486,1,1975,0,14,7,2
816,7.75,515,450,1,1975,0,19,3,4
817,5.116666666666666,3078,2002,1,1975,0,18,8,3
818,4.766666666666667,331,296,1,1975,0,12,12,4
819,11.583333333333334,334,432,1,1975,0,21,7,2
820,9.883333333333333,3346,420,1,1975,0,19,1,0
821,24.25,537,3290,1,1975,0,17,7,2
822,4.95,350,428,1,1975,0,15,10,6
823,24.483333333333334,3236,3129,1,1975,0,18,8,1
824,19.333333333333332,516,3124,1,1975,0,10,4,6
825,3.35,3156,3140,1,1976,0,18,8,4
826,13.516666666666667,3108,3119,1,1976,1,7,8,0
827,23.433333333333334,432,3112,1,1976,0,17,4,6
828,9.8,228,492,1,1976,0,16,5,2
829,6.95,3440,3389,1,1976,0,18,3,1
830,10.7,3508,3521,1,1976,0,22,5,2
831,5.85,3309,3387,1,1977,0,20,9,1
832,8.566666666666666,500,490,1,1977,0,16,10,1
833,7.55,466,485,1,1977,1,10,11,2
834,12.4,3430,3116,1,1977,0,14,5,5
835,18.516666666666666,3112,350,1,1977,1,17,3,1
836,9.266666666666667,3256,304,1,1977,0,9,9,2
837,26.416666666666668,312,492,1,1977,0,14,10,5
838,6.433333333333334,494,477,1,1977,0,18,3,3
839,8.55,3373,3409,1,1977,0,16,7,5
840,5.6,261,2000,1,1977,0,7,12,5
841,12.666666666666666,465,434,1,1977,0,17,4,3
842,63.733333333333334,3445,3445,1,1977,1,18,7,2
843,14.7,546,348,1,1977,0,8,7,2
844,6.616666666666666,484,516,1,1978,0,17,1,4
845,11.016666666666667,3161,3301,1,1978,1,17,1,6
846,5.15,483,445,1,1978,0,14,9,6
847,9.083333333333334,494,346,1,1978,0,20,4,6
848,4.45,3106,3090,1,1978,0,12,11,5
849,10.0,3418,3297,1,1978,0,14,8,2
850,11.083333333333334,3344,3329,1,1978,1,19,5,2
851,26.583333333333332,167,3165,1,1978,0,12,6,6
852,15.233333333333333,401,3224,1,1978,0,20,8,1
853,12.783333333333333,449,3635,1,1978,0,16,2,6
854,25.0,3298,251,1,1979,0,9,2,1
855,12.366666666666667,251,444,1,1979,0,20,6,4
856,8.25,530,529,1,1979,0,13,6,4
857,14.25,311,496,1,1979,0,9,10,3
858,7.65,389,3107,1,1979,0,20,5,0
859,22.333333333333332,339,152,1,1979,0,8,9,2
860,26.7,146,3443,1,1979,0,6,9,4
861,10.716666666666667,2010,279,1,1979,1,15,1,0
862,22.85,3356,402,1,1979,1,16,11,1
863,8.4,507,455,1,1979,1,9,12,4
864,7.4,195,308,1,1979,0,13,2,1
865,5.85,161,257,1,1979,0,8,6,4
866,8.15,347,312,1,1979,0,20,6,1
867,11.066666666666666,3545,3162,1,1979,0,13,3,4
868,13.983333333333333,439,3233,1,1980,0,6,4,1
869,14.266666666666667,432,474,1,1980,0,14,11,4
870,10.1,517,3259,1,1980,0,6,11,0
871,3.966666666666667,3591,3609,1,1980,0,21,3,0
872,12.166666666666666,3016,471,1,1980,0,19,9,6
873,9.833333333333334,472,237,1,1980,0,17,5,2
874,5.1,502,307,1,1980,1,17,1,1
875,9.15,546,523,1,1980,0,14,7,1
876,6.1,3467,357,1,1980,0,18,11,1
877,4.933333333333334,253,237,1,1980,1,14,4,3
878,22.6,505,3243,1,1980,0,18,4,3
879,14.35,157,3637,1,1980,0,20,5,1
880,13.366666666666667,432,483,1,1980,1,22,4,3
881,3.1333333333333333,466,446,1,1980,0,6,8,1
882,38.85,3363,385,1,1980,0,18,6,4
883,19.4,522,514,1,1980,1,16,12,0
884,4.833333333333333,443,539,1,1980,1,19,11,3
885,7.9,3496,3318,1,1980,0,8,11,0
886,39.333333333333336,3067,509,1,1981,0,10,7,4
887,5.683333333333334,347,327,1,1981,0,8,8,2
888,25.783333333333335,2021,236,1,1981,0,18,6,1
889,9.866666666666667,275,430,1,1981,0,11,9,5
890,17.233333333333334,212,530,1,1981,1,18,5,4
891,12.016666666666667,212,3641,1,1981,0,13,3,5
892,4.566666666666666,3224,462,1,1981,1,16,6,0
893,4.966666666666667,3063,3179,1,1981,0,12,1,3
894,8.566666666666666,2021,486,1,1981,0,17,8,6
895,7.933333333333334,433,433,1,1981,0,18,8,1
896,29.333333333333332,484,503,1,1981,1,11,8,5
897,3.3333333333333335,472,491,1,1981,0,16,5,1
898,3.9833333333333334,3422,157,1,1981,0,21,5,2
899,8.433333333333334,3179,3055,1,1981,0,8,6,2
900,17.55,394,3224,1,1982,0,9,5,1
901,12.15,3339,3585,1,1982,0,19,5,6
902,19.65,3236,458,1,1982,0,23,11,2
903,9.583333333333334,3427,380,1,1982,0,14,5,5
904,6.316666666666666,3093,460,1,1982,1,19,8,3
905,27.066666666666666,3108,3418,1,1982,1,7,4,5
906,19.683333333333334,410,540,1,1982,1,8,5,1
907,24.533333333333335,3096,3083,0,1982,0,18,5,3
908,9.183333333333334,265,151,1,1982,0,14,4,2
909,8.283333333333333,254,466,1,1982,1,12,4,5
910,7.033333333333333,3496,3305,1,1982,0,9,4,3
911,11.466666666666667,3378,3390,1,1982,0,15,3,3
912,3.1666666666666665,486,492,1,1982,0,19,6,1
913,6.283333333333333,3383,3542,1,1982,0,13,9,6
914,27.716666666666665,3410,3354,1,1983,0,14,8,6
915,7.083333333333333,3388,143,1,1983,0,9,10,4
916,10.516666666666667,522,3431,1,1983,0,13,10,0
917,5.283333333333333,433,411,1,1983,0,23,4,4
918,14.983333333333333,3641,358,1,1983,0,20,10,6
919,3.8666666666666667,3120,3124,1,1983,0,18,4,3
920,13.316666666666666,3301,3434,0,1983,1,16,5,4
921,15.033333333333333,3321,2000,1,1983,0,8,10,3
922,29.666666666666668,264,501,1,1983,0,12,8,5
923,12.116666666666667,3409,242,1,1983,0,9,8,1
924,6.016666666666667,3285,3170,1,1983,0,18,11,1
925,8.6,492,3443,1,1983,0,6,1,0
926,8.55,520,3376,1,1983,0,18,11,3
927,8.733333333333333,483,394,1,1983,1,13,6,6
928,8.083333333333334,127,377,1,1984,0,10,9,0
929,4.266666666666667,412,349,1,1984,0,16,4,1
930,6.85,536,487,1,1984,1,20,6,5
931,5.116666666666666,3085,3453,1,1984,0,19,5,0
932,17.55,116,72,1,1984,1,10,7,1
933,5.55,257,417,1,1984,0,18,12,0
934,5.483333333333333,3256,368,1,1984,2,22,11,0
935,8.45,3233,441,1,1984,0,20,12,2
936,17.633333333333333,439,306,1,1984,1,15,7,6
937,10.966666666666667,3256,355,1,1984,0,12,8,5
938,20.05,164,3150,1,1984,1,17,4,1
939,6.016666666666667,3085,3107,1,1984,0,21,2,1
940,10.666666666666666,3297,353,1,1984,0,9,7,6
941,6.983333333333333,3435,229,1,1984,0,17,9,2
942,3.933333333333333,3090,3082,1,1984,0,22,4,5
943,8.45,394,285,1,1985,0,18,8,1
944,3.9833333333333334,423,499,1,1985,0,8,7,5
945,8.316666666666666,3360,3357,1,1985,1,17,8,2
946,13.416666666666666,152,402,1,1985,0,8,5,3
947,17.166666666666668,436,3423,1,1985,1,7,12,1
948,3.3833333333333333,335,3427,1,1985,1,9,11,3
949,33.63333333333333,260,257,1,1985,0,12,10,3
950,5.166666666666667,3263,326,1,1985,0,16,7,6
951,7.216666666666667,236,410,1,1985,0,19,9,4
952,15.4,377,285,1,1985,0,20,6,4
953,18.933333333333334,518,497,1,1985,1,14,9,4
954,14.8,531,405,1,1985,0,17,9,5
955,28.133333333333333,127,500,1,1985,1,19,9,3
956,5.083333333333333,3110,3090,1,1986,0,8,12,1
957,8.766666666666667,3365,3429,1,1986,1,18,10,0
958,28.05,3221,385,1,1986,1,17,12,3
959,8.55,417,2010,1,1986,1,17,10,2
960,6.266666666666667,518,485,1,1986,0,8,11,2
961,12.366666666666667,278,195,1,1986,0,8,9,1
962,13.116666666666667,3343,3164,1,1986,0,21,9,0
963,10.366666666666667,3404,3486,1,1986,1,8,5,2
964,3.35,474,402,1,1986,0,6,8,2
965,15.883333333333333,320,466,1,1986,1,8,8,3
966,11.616666666666667,384,3404,1,1986,0,21,6,0
967,3.5,301,403,1,1986,0,16,6,4
968,8.15,3260,301,1,1986,0,18,5,1
969,6.95,3176,499,1,1986,1,7,8,1
970,8.866666666666667,441,167,1,1986,0,12,10,4
971,7.483333333333333,3109,3430,1,1986,0,0,11,5
972,21.1,3166,3285,1,1986,0,8,4,4
973,8.75,127,2010,1,1986,0,8,8,4
974,4.816666666666666,3463,3263,1,1986,1,7,11,3
975,11.85,296,304,1,1986,0,8,5,2
976,10.316666666666666,3431,2003,1,1986,0,17,7,3
977,8.9,173,448,1,1986,0,19,4,0
978,31.983333333333334,347,3438,1,1986,0,17,6,4
979,10.733333333333333,3167,3177,1,1986,0,16,7,0
980,29.016666666666666,536,472,1,1986,1,14,11,1
981,10.383333333333333,3164,3132,1,1987,1,8,10,3
982,11.133333333333333,3414,354,1,1987,1,19,10,0
983,8.5,494,247,1,1987,0,19,7,3
984,23.766666666666666,3294,402,1,1987,0,21,5,4
985,42.15,487,545,1,1987,0,16,6,5
986,4.55,3087,3016,1,1987,0,20,11,2
987,15.116666666666667,153,3255,1,1987,0,18,8,2
988,5.233333333333333,504,497,1,1987,0,9,9,3
989,18.1,357,3236,1,1987,0,17,4,5
990,12.8,3583,3313,1,1987,1,18,4,0
991,28.15,3169,426,1,1987,0,9,10,3
992,9.683333333333334,3558,239,1,1987,1,19,4,5
993,12.533333333333333,476,334,1,1987,0,17,12,5
994,22.2,236,3232,1,1987,0,17,6,1
995,8.7,442,128,1,1987,0,9,2,3
996,15.25,3418,3317,1,1987,1,17,8,4
997,27.233333333333334,258,301,1,1987,1,7,10,3
998,25.05,531,3076,1,1987,0,17,10,4
999,5.566666666666666,545,297,1,1987,1,12,3,6
1000,5.933333333333334,485,167,1,1987,0,19,9,0
1001,6.566666666666666,483,439,1,1987,0,21,10,5
1002,8.866666666666667,3077,3112,1,1988,0,12,8,1
1003,6.2,3106,3086,1,1988,0,15,11,6
1004,15.333333333333334,3402,309,1,1988,0,8,4,2
1005,8.616666666666667,312,386,1,1988,0,19,12,5
1006,7.466666666666667,465,3233,1,1988,0,13,7,3
1007,16.6,79,470,1,1988,1,12,4,5
1008,5.25,443,3071,1,1988,0,7,7,3
1009,3.5166666666666666,355,151,1,1988,0,8,2,5
1010,23.75,237,403,1,1988,0,14,11,4
1011,9.533333333333333,212,3255,1,1988,0,19,4,6
1012,7.533333333333333,449,515,1,1988,0,18,7,6
1013,8.933333333333334,305,3156,1,1988,0,13,7,6
1014,9.416666666666666,442,247,1,1988,0,18,4,4
1015,14.35,317,486,1,1988,0,15,3,6
1016,3.8666666666666667,503,357,1,1988,0,9,11,6
1017,9.716666666666667,312,368,1,1988,0,20,4,5
1018,3.7333333333333334,3092,3096,1,1988,1,11,6,5
1019,32.7,278,461,1,1988,0,21,8,6
1020,27.716666666666665,405,3171,1,1988,0,20,4,0
1021,4.3,3659,168,1,1988,0,15,3,4
1022,21.55,481,382,1,1988,0,15,5,6
1023,15.066666666666666,3489,150,1,1988,1,22,2,1
1024,10.666666666666666,328,3427,1,1989,0,17,6,0
1025,16.283333333333335,3163,484,1,1989,1,7,5,4
1026,17.016666666666666,434,3458,1,1989,0,9,8,3
1027,6.366666666666666,128,3263,1,1989,1,18,7,0
1028,18.9,128,523,1,1989,0,12,4,5
1029,20.566666666666666,3474,3474,1,1989,0,12,10,3
1030,10.466666666666667,529,3459,1,1989,0,22,8,3
1031,5.583333333333333,2008,327,1,1989,0,6,9,3
1032,10.816666666666666,3173,479,1,1989,0,20,2,3
1033,11.716666666666667,306,349,1,1989,0,17,10,0
1034,12.8,526,3223,1,1989,0,9,6,0
1035,3.433333333333333,389,539,1,1989,1,8,11,5
1036,10.066666666666666,212,523,1,1989,0,17,6,2
1037,3.216666666666667,301,432,1,1989,0,12,8,6
1038,9.55,3295,3542,1,1989,0,16,11,4
1039,10.183333333333334,3175,478,1,1989,0,8,5,1
1040,5.366666666666666,399,3429,1,1989,1,8,8,0
1041,20.783333333333335,526,3140,1,1989,0,19,5,3
1042,4.083333333333333,309,2008,1,1989,0,15,12,4
1043,8.066666666666666,303,438,1,1989,1,20,3,3
1044,3.9,212,3258,1,1989,0,21,9,2
1045,17.6,280,3435,1,1989,1,17,7,6
1046,7.95,487,476,1,1990,1,19,6,6
1047,8.1,3173,513,1,1990,0,11,5,4
1048,14.166666666666666,508,444,1,1990,0,8,8,0
1049,8.333333333333334,150,504,1,1990,1,6,4,5
1050,19.166666666666668,432,485,1,1990,1,8,5,4
